platform,appid,country,currency,initial,final,discount_percent,release_date,type,is_free,genres,categories,ts_collected_utc
steam,2787320,BR,BRL,80.99,32.39,60,"8 May, 2025",game,False,"Action,Adventure","Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1260320,KR,KRW,25900.0,15540.0,40,"20 Sep, 2023",game,False,"Action,Casual,Indie","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,In-App Purchases,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,805550,TR,USD,18.99,4.74,75,"29 May, 2019",game,False,"Racing,Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,LAN PvP,VR Supported,Partial Controller Support,Family Sharing",2025-11-17T05:02:14Z
steam,202970,AR,USD,59.99,59.99,0,"12 Nov, 2012",game,False,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,3059520,DE,EUR,59.99,59.99,0,"30 May, 2025",game,False,"Racing,Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Shared/Split Screen PvP,Co-op,Online Co-op,LAN Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,VR Supported,Steam Workshop,In-App Purchases,Adjustable Difficulty,Keyboard Only Option,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,HDR available,Family Sharing",2025-11-17T05:02:14Z
steam,427410,MX,MXN,389.99,389.99,0,"22 Jul, 2025",game,False,"Action,Adventure,RPG,Simulation","Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Surround Sound,Family Sharing",2025-11-17T05:02:14Z
steam,2358720,RU,RUB,3599.0,3599.0,0,"19 Aug, 2024",game,False,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,594570,NZ,NZD,99.99,99.99,0,"28 Sep, 2017",game,False,"Action,Strategy","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,1569580,PL,PLN,119.99,119.99,0,"10 Apr, 2025",game,False,"Adventure,Indie,Strategy","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1304930,CN,CNY,136.0,136.0,0,"5 Mar, 2024",game,False,"Action,Adventure,Indie","Single-player,Multi-player,Co-op,Online Co-op,Full controller support,Family Sharing",2025-11-17T05:02:14Z
steam,2508780,JP,JPY,6600.0,5280.0,20,"27 Aug, 2025",game,False,"Casual,Simulation","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1127500,NO,NOK,72.0,54.0,25,"20 Jul, 2021",game,False,"Casual,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Family Sharing",2025-11-17T05:02:14Z
steam,993090,PL,PLN,27.0,13.5,50,"28 Dec, 2018",game,False,Utilities,,2025-11-17T05:02:14Z
steam,1934680,JP,JPY,3800.0,1900.0,50,"4 Sep, 2024",game,False,Strategy,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Partial Controller Support,Steam Cloud,Includes level editor,Family Sharing",2025-11-17T05:02:14Z
steam,945360,CN,CNY,25.0,25.0,0,"16 Nov, 2018",game,False,Casual,"Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Remote Play on Phone,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,367520,CA,CAD,19.49,19.49,0,"24 Feb, 2017",game,False,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,346110,PL,PLN,67.99,67.99,0,"27 Aug, 2017",game,False,"Action,Adventure,Indie,Massively Multiplayer,RPG","Single-player,Multi-player,MMO,Co-op,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Includes level editor,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,993090,NL,EUR,6.89,3.44,50,"28 Dec, 2018",game,False,Utilities,,2025-11-17T05:02:14Z
steam,544610,CH,CHF,44.5,44.5,0,"31 Aug, 2017",game,False,Strategy,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2772990,FR,EUR,8.56,5.99,30,"8 Nov, 2025",game,False,"Action,Adventure,Indie","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Stereo Sound,Surround Sound,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,916440,US,USD,59.99,59.99,0,"Apr 16, 2019",game,False,"Simulation,Strategy","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Captions available",2025-11-17T05:02:14Z
steam,1313140,TR,USD,12.49,12.49,0,"11 Aug, 2022",game,False,"Action,Adventure,Indie,Strategy","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Subtitle Options,Steam Cloud,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,1659040,NZ,NZD,43.59,8.71,80,"20 Jan, 2022",game,False,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Tracked Controller Support,VR Supported,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1794680,GB,GBP,3.99,3.99,0,"20 Oct, 2022",game,False,"Action,Casual,Indie,RPG","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,2879840,CN,CNY,65.0,65.0,0,"27 Oct, 2025",game,False,"Adventure,Casual,Indie,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Workshop,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Includes level editor,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,1465360,NZ,NZD,49.99,49.99,0,"17 May, 2021",game,False,"Adventure,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,1172710,CA,CAD,64.99,64.99,0,"10 Jun, 2025",game,False,"Action,Adventure,Massively Multiplayer,RPG","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud",2025-11-17T05:02:14Z
steam,518790,NZ,NZD,28.99,28.99,0,"16 Feb, 2017",game,False,"Adventure,Simulation,Sports","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,In-App Purchases,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1142710,GB,GBP,49.99,49.99,0,"16 Feb, 2022",game,False,"Action,Strategy","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Steam Trading Cards,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1142710,DE,EUR,59.99,59.99,0,"16 Feb, 2022",game,False,"Action,Strategy","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Steam Trading Cards,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2651280,US,USD,59.99,59.99,0,"Jan 30, 2025",game,False,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Cloud,HDR available,Family Sharing",2025-11-17T05:02:14Z
steam,3167020,KR,KRW,16500.0,16500.0,0,"16 Oct, 2025",game,False,"Action,Adventure,Indie,RPG","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Custom Volume Controls,Adjustable Difficulty,Stereo Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,550,FR,EUR,9.75,9.75,0,"16 Nov, 2009",game,False,Action,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Valve Anti-Cheat enabled,Stats,Includes Source SDK,Commentary available,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing,Steam Timeline",2025-11-17T05:02:14Z
steam,1290000,GB,GBP,19.99,19.99,0,"14 Jul, 2022",game,False,"Casual,Indie,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,346110,SE,EUR,14.79,14.79,0,"27 Aug, 2017",game,False,"Action,Adventure,Indie,Massively Multiplayer,RPG","Single-player,Multi-player,MMO,Co-op,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Includes level editor,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,3180070,BR,BRL,46.99,46.99,0,"15 Sep, 2025",game,False,"Indie,Simulation","Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Family Sharing",2025-11-17T05:02:14Z
steam,1290000,CH,CHF,24.9,24.9,0,"14 Jul, 2022",game,False,"Casual,Indie,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,431960,CH,CHF,5.49,5.49,0,"16 Nov, 2018",game,False,"Casual,Indie,Animation & Modeling,Design & Illustration,Photo Editing,Utilities","Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Workshop,Includes level editor",2025-11-17T05:02:14Z
steam,2495100,US,USD,39.99,29.99,25,"Jan 30, 2025",game,False,"Action,Adventure,Casual,Indie,RPG,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1604030,US,USD,34.99,34.99,0,"May 8, 2024",game,False,"Action,Adventure,Massively Multiplayer","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,594650,CN,CNY,128.0,128.0,0,"27 Aug, 2019",game,False,Action,"Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Leaderboards,Remote Play on Tablet,Remote Play on TV",2025-11-17T05:02:14Z
steam,2879840,RU,RUB,799.0,799.0,0,"27 Oct, 2025",game,False,"Adventure,Casual,Indie,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Workshop,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Includes level editor,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,1716740,SE,EUR,69.99,69.99,0,"5 Sep, 2023",game,False,RPG,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Color Alternatives,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1671210,GB,GBP,20.99,20.99,0,"4 Jun, 2025",game,False,"Indie,RPG","Single-player,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,945360,CH,CHF,4.49,4.49,0,"16 Nov, 2018",game,False,Casual,"Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Remote Play on Phone,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
steam,251570,AR,USD,20.99,20.99,0,"25 Jul, 2024",game,False,"Action,Adventure,Indie,RPG,Simulation,Strategy","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Includes level editor,Remote Play on Tablet,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,454650,GB,GBP,16.99,16.99,0,"27 Oct, 2016",game,False,"Action,Adventure,Casual,Massively Multiplayer","Single-player,Multi-player,MMO,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Family Sharing",2025-11-17T05:02:14Z
steam,275850,IT,EUR,58.99,58.99,0,"12 Aug, 2016",game,False,"Action,Adventure","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Tracked Controller Support,VR Supported,Steam Trading Cards,Steam Cloud,Remote Play on Tablet,Remote Play on TV,HDR available,Family Sharing",2025-11-17T05:02:14Z
steam,3862670,RU,RUB,150.0,120.0,20,"16 Nov, 2025",game,False,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Camera Comfort,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1145360,CH,CHF,27.99,27.99,0,"17 Sep, 2020",game,False,"Action,Indie,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,2186680,IT,EUR,49.99,49.99,0,"7 Dec, 2023",game,False,"Action,Adventure,Indie,RPG,Strategy","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Adjustable Text Size,Custom Volume Controls,Mouse Only Option,Save Anytime,Stereo Sound,Subtitle Options,Surround Sound,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,594650,DE,EUR,29.99,29.99,0,"27 Aug, 2019",game,False,Action,"Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Leaderboards,Remote Play on Tablet,Remote Play on TV",2025-11-17T05:02:14Z
steam,632300,GB,GBP,24.99,7.49,70,"12 Apr, 2021",game,False,"Adventure,Indie,RPG,Simulation","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,1285190,AR,USD,69.99,69.99,0,"11 Sep, 2025",game,False,"Action,Adventure,RPG","Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Save Anytime,Stereo Sound,Subtitle Options,Surround Sound,Partial Controller Support,Family Sharing",2025-11-17T05:02:14Z
steam,2456740,RU,RUB,2399.0,2399.0,0,"27 Mar, 2025",game,False,"Adventure,Casual,Simulation,Early Access","Single-player,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2623190,MX,MXN,999.0,999.0,0,"22 Apr, 2025",game,False,RPG,"Single-player,Steam Achievements,Steam Trading Cards,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Surround Sound,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,2414270,GB,GBP,44.99,26.99,40,"23 Apr, 2025",game,False,"RPG,Strategy","Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,1969370,ES,EUR,36.99,36.99,0,"30 Sep, 2025",game,False,"Action,Casual","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together,Family Sharing",2025-11-17T05:02:14Z
steam,544610,GB,GBP,33.5,33.5,0,"31 Aug, 2017",game,False,Strategy,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing",2025-11-17T05:02:14Z
steam,620980,AU,AUD,43.95,43.95,0,"21 May, 2019",game,False,Indie,"Single-player,Multi-player,PvP,Online PvP,Tracked Controller Support,VR Only,Steam Leaderboards,Family Sharing",2025-11-17T05:02:14Z
steam,377160,BR,BRL,59.99,59.99,0,"9 Nov, 2015",game,False,RPG,"Single-player,Steam Achievements,Full controller support,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing",2025-11-17T05:02:14Z
steam,1217060,AR,USD,10.49,10.49,0,"17 Nov, 2021",game,False,"Action,Adventure,Indie,RPG","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Family Sharing",2025-11-17T05:02:14Z
